date,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_score,article_count
2010-01-11,0.37437769770622253,0.4720192551612854,0.15360306203365326,-0.09764155745506287,1
2010-02-08,0.14885933697223663,0.010790574364364147,0.8403499722480774,0.13806876260787249,1
2010-03-03,0.08034326136112213,0.7039756774902344,0.2156810462474823,-0.6236324161291122,1
2010-03-16,0.740691602230072,0.009722363203763962,0.2495860457420349,0.7309692390263081,1
2010-04-28,0.05593239888548851,0.150202676653862,0.793864905834198,-0.09427027776837349,1
2010-08-09,0.8774996399879456,0.09003077447414398,0.03246951848268509,0.7874688655138016,1
2010-08-12,0.9042214751243591,0.07397639006376266,0.021802160888910294,0.8302450850605965,1
2010-08-20,0.14054250717163086,0.05568045750260353,0.8037770390510559,0.08486204966902733,1
2010-08-26,0.7863364219665527,0.012939593754708767,0.20072396099567413,0.773396828211844,1
2010-09-23,0.044498510658741,0.032651253044605255,0.9228502511978149,0.011847257614135742,1
2010-10-06,0.07560370862483978,0.050356876105070114,0.8740394115447998,0.02524683251976967,1
2010-10-18,0.0358605831861496,0.04079694300889969,0.9233424663543701,-0.0049363598227500916,1
2010-11-11,0.03550806641578674,0.05220318213105202,0.9122887253761292,-0.016695115715265274,1
2010-12-01,0.0286774430423975,0.07787606120109558,0.8934464454650879,-0.04919861815869808,1
2010-12-21,0.805885910987854,0.017823373898863792,0.17629067599773407,0.7880625370889902,1
2010-12-26,0.023383885622024536,0.9477937817573547,0.028822312131524086,-0.9244098961353302,1
2011-01-02,0.03781341388821602,0.0498756505548954,0.9123108386993408,-0.012062236666679382,1
2011-01-12,0.9285941123962402,0.05446182191371918,0.01694405823945999,0.8741322904825211,1
2011-02-09,0.662935197353363,0.3093273341655731,0.0277374479919672,0.3536078631877899,1
2011-03-04,0.8582473397254944,0.01559144165366888,0.1261611431837082,0.8426558980718255,1
2011-03-10,0.007075667381286621,0.962774932384491,0.030149446800351143,-0.9556992650032043,1
2011-04-25,0.026581665500998497,0.9168847799301147,0.05653358995914459,-0.8903031144291162,1
2011-04-29,0.8969451785087585,0.07578595727682114,0.02726883254945278,0.8211592212319374,1
2011-05-12,0.9387885332107544,0.026837022975087166,0.03437446430325508,0.9119515102356672,1
2011-05-24,0.02180808037519455,0.5085811018943787,0.46961086988449097,-0.4867730215191841,1
2011-06-03,0.9378787279129028,0.03330869600176811,0.02881253883242607,0.9045700319111347,1
2011-06-07,0.025105763226747513,0.7019155621528625,0.27297869324684143,-0.676809798926115,1
2011-06-10,0.01864318922162056,0.9342634081840515,0.047093477100133896,-0.915620218962431,1
2011-06-14,0.02930459938943386,0.9472568035125732,0.023438595235347748,-0.9179522041231394,1
2011-07-08,0.9280573129653931,0.018697082996368408,0.05324563756585121,0.9093602299690247,1
2011-07-12,0.03037993423640728,0.8616153001785278,0.10800477117300034,-0.8312353659421206,1
2011-07-26,0.07660959661006927,0.0474979542195797,0.8758924603462219,0.029111642390489578,1
2011-07-31,0.08774539828300476,0.01658986508846283,0.8956647515296936,0.07115553319454193,1
2011-08-01,0.026160722598433495,0.3541824519634247,0.6196568012237549,-0.3280217293649912,1
2011-08-24,0.40392547845840454,0.5721834301948547,0.023891061544418335,-0.1682579517364502,1
2011-10-04,0.04550700634717941,0.06057247892022133,0.8939204812049866,-0.015065472573041916,1
2011-10-14,0.02156723290681839,0.9093520641326904,0.06908073276281357,-0.887784831225872,1
2011-10-24,0.021620752289891243,0.8707547783851624,0.10762440413236618,-0.8491340260952711,1
2011-10-25,0.012135549448430538,0.9557509422302246,0.032113514840602875,-0.9436153927817941,1
2011-10-31,0.027171991765499115,0.152883380651474,0.8199446797370911,-0.12571138888597488,1
2011-11-09,0.013041944243013859,0.9322137832641602,0.05474430322647095,-0.9191718390211463,1
2011-11-21,0.057813942432403564,0.07927105575799942,0.8629150986671448,-0.021457113325595856,1
2011-12-01,0.018437406048178673,0.03748879209160805,0.9440738558769226,-0.019051386043429375,1
2011-12-05,0.04285304248332977,0.3092029094696045,0.6479440331459045,-0.2663498669862747,1
2011-12-08,0.015476958826184273,0.9503621459007263,0.034160856157541275,-0.934885187074542,1
2011-12-09,0.016969703137874603,0.940072774887085,0.04295746237039566,-0.9231030717492104,1
2011-12-22,0.7177548408508301,0.25989389419555664,0.02235131710767746,0.45786094665527344,1
2012-01-12,0.03737268224358559,0.33850768208503723,0.6241196393966675,-0.30113499984145164,1
2012-01-26,0.011454270221292973,0.9491432905197144,0.039402395486831665,-0.9376890202984214,1
2012-01-31,0.042628560215234756,0.1366311013698578,0.8207403421401978,-0.09400254115462303,1
2012-02-05,0.08807326853275299,0.010924133472144604,0.9010025858879089,0.07714913506060839,1
2012-03-01,0.036051325500011444,0.9175911545753479,0.04635751619935036,-0.8815398290753365,1
